14,598,0,0,502,0,0,52,1,0,2364,0,2,4,0,942,0,5,0,6,0,2013,0,5,4,0,0,78,6,0,0,2,0,0,0,0,69,0,305,0,0,0,92,0,2,0,0,49,0,86,0
15,14,0,0,29,0,0,0,0,0,374,0,0,0,0,55,0,0,0,0,0,145,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17,60,0,0,1049,1,1,2,0,0,642,2,0,0,0,7940,0,3,0,1,0,3715,1,0,0,2,0,535,3,0,0,0,3,0,0,0,3,0,1230,0,0,0,9,1,0,5,0,7,0,281,0
18,408,0,0,761,0,8,18,4,0,11645,0,8,1,0,3938,0,9,0,0,0,5811,0,0,7,0,3,117,1,0,58,5,0,1,0,0,25,0,258,0,0,0,56,0,2,0,0,22,0,71,0
19,57,0,0,72,0,0,2,1,0,711,0,0,0,2,54,0,5,0,0,0,312,0,0,0,6,2,44,0,0,3,0,0,0,0,0,2,1,100,0,0,0,10,1,0,0,0,0,0,4,0
20,0,0,0,3,0,0,0,0,0,64,0,0,0,0,704,0,1,0,0,0,145,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
21,1,0,0,310,0,0,2,0,0,367,0,0,0,0,36,0,1,0,0,0,2988,0,0,0,0,0,202,19,0,0,2,0,0,0,0,0,0,279,0,0,0,7,0,0,0,0,5,0,80,0
22,29,0,0,19,0,0,3,0,0,47,0,0,0,0,2425,0,0,0,0,0,850,0,1,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,16,0,0,0
23,7,0,0,363,0,0,0,0,0,81,0,0,0,0,1684,0,4,0,0,0,1640,0,0,0,0,4,10,0,0,1,0,0,0,0,0,1,0,56,0,0,0,1,0,0,0,0,0,0,0,0
24,12,0,0,404,0,1,0,0,0,1446,0,0,0,0,2557,0,1,0,0,0,1638,0,0,0,0,0,35,0,0,0,0,0,0,1,0,1,2,69,0,0,0,7,0,0,0,0,2,0,58,0
25,82,0,0,87,0,0,9,0,0,171,0,0,5,79,1125,0,3,0,0,0,1748,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,102,0,0,0,16,0,0,0,0,24,0,14,0
26,34,0,0,139,0,8,1,0,0,401,0,0,0,6,2408,0,1,5,0,0,420,2,0,0,0,0,8,0,0,1,0,1,0,0,0,1,3,76,0,0,0,0,0,0,9,0,0,0,0,0
27,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,8,0,10,0,0,17,0,49,0,0,0,0,0,0,0,0,0,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0
28,18,0,0,10,0,0,1,0,0,41,0,0,0,1,721,0,3,0,0,0,221,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,5,0,0,0
29,19,0,0,129,0,0,8,0,0,435,0,0,0,0,5478,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73,0,0,0,0,0,1,5,0,2,0,0,0
30,100,0,0,122,0,1,5,0,0,1501,0,0,0,3,761,0,11,0,0,0,1817,0,0,3,1,0,61,8,0,2,0,0,0,0,0,2,0,217,0,0,0,38,1,0,3,0,14,2,0,0
31,23,0,2,146,0,6,5,2,0,111,4,0,0,4,3387,0,4,8,0,0,3508,2,0,0,2,0,110,6,1,8,0,5,3,0,0,0,24,540,0,0,0,1,0,0,8,0,0,0,8,0
32,42,0,0,43,0,0,4,1,0,555,0,0,0,0,1375,0,0,2,0,0,954,0,0,0,0,15,0,1,0,0,0,0,0,0,0,1,7,34,0,0,0,9,0,0,1,0,2,0,0,0
33,48,0,0,123,0,0,2,0,0,384,0,0,0,0,1493,0,2,0,0,0,421,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,5,0,0,0,2,0,1,7,0,1,0,0,0
34,14,0,0,15,0,0,0,0,0,195,0,0,0,0,1177,0,0,0,0,0,733,0,0,0,0,0,11,1,0,0,0,0,0,0,0,2,0,8,0,0,0,2,0,0,0,0,0,0,0,0
35,8,0,0,0,0,0,0,0,0,499,0,0,0,1,2775,0,0,0,0,0,1066,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,50,0,0,0,0,0,0,2,0,0,0,0,0
36,190,0,0,17,0,1,27,7,0,1939,7,0,0,1,79,0,6,0,0,0,1470,0,5,2,0,8,0,9,0,0,0,1,0,0,0,4,3,0,0,0,0,18,0,0,3,0,13,0,0,0
37,1,0,0,2,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,13,0,0,10,1,0,1,0,0,43,0,0,0,3,73,0,0,1,0,0,19,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,24,0,0,2,0,0,0,6,0,0,0,0,0
39,77,0,0,5,0,0,3,0,0,138,0,0,0,32,264,0,0,0,0,0,495,0,0,0,0,0,0,3,0,7,0,4,0,0,0,0,0,17,0,0,0,5,0,0,9,0,19,0,0,0
40,193,0,2,0,0,0,2,0,0,134,0,0,0,0,3695,0,0,0,0,0,1197,0,0,0,0,5,0,0,0,0,0,3,2,0,0,14,0,0,0,0,0,4,1,0,0,0,20,0,0,0
41,146,0,0,0,0,0,5,0,0,6249,0,0,0,0,137,0,1,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,23,0,0,0,0,13,0,0,0
42,5,0,0,102,0,2,0,0,0,1913,0,0,0,0,3099,0,1,0,0,0,2457,0,0,0,0,0,81,0,0,3,0,1,0,0,0,0,3,309,0,0,0,4,0,0,1,0,0,0,246,0
43,157,0,0,509,0,1,4,0,0,187,0,0,0,0,544,0,0,0,0,0,3842,0,0,0,3,2,190,0,0,1,0,3,5,0,0,1,0,601,0,0,0,10,0,0,1,0,5,0,68,0
44,24,0,0,2,0,0,1,0,0,1346,0,0,0,0,3823,0,0,0,0,0,15,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,0,14,0,0,0,3,0,0,0,0,0,0,2,0
45,4,0,0,289,0,0,0,1,0,1681,0,0,0,0,4737,0,0,0,0,0,801,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,18,0,0,496,0,0,0,0,0,759,0,0,0,1,2517,0,0,2,0,0,1808,0,0,0,1,0,107,3,0,0,0,3,2,0,0,1,6,226,0,0,1,9,0,1,1,0,0,0,46,0
47,140,0,0,81,0,0,18,0,0,38,0,1,0,0,695,0,0,0,0,0,563,0,0,1,0,0,56,2,0,0,2,0,0,0,0,12,0,98,0,0,0,13,0,0,0,0,28,0,0,0
48,10,0,0,1,0,0,1,0,0,589,0,1,0,0,1662,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0
49,13,0,0,104,0,0,0,0,0,139,0,0,0,0,1821,0,1,0,0,0,314,0,0,0,0,0,22,1,0,6,0,0,0,0,0,1,0,69,0,0,0,13,0,0,1,0,8,0,0,0
50,22,0,0,157,0,0,3,3,0,649,0,0,0,0,789,0,2,0,0,0,194,0,0,0,0,0,34,1,0,2,0,0,0,0,0,6,0,146,0,0,0,1,0,1,0,0,0,0,1,0
51,12,0,7,0,6,27,4,0,0,280,0,0,0,36,1748,0,0,83,0,0,511,15,0,0,76,1,0,1,4,0,0,36,0,0,0,0,8,0,0,0,88,4,0,0,60,0,0,0,0,0
52,18,0,0,170,0,0,0,0,0,1176,0,0,0,0,1,0,1,0,0,0,2401,0,0,0,0,0,74,0,0,0,0,0,6,0,0,0,0,246,0,0,0,11,0,0,0,0,1,0,472,0
53,100,0,0,43,0,4,4,3,0,237,0,4,0,0,5381,0,0,5,0,0,737,2,0,0,10,10,0,3,0,0,0,8,2,0,0,3,4,168,0,0,0,26,1,0,2,0,2,0,0,0
54,25,0,0,106,0,2,1,0,0,969,1,0,0,57,1569,0,1,1,0,0,3888,2,0,0,11,0,108,2,0,0,0,3,0,0,0,2,25,367,0,0,0,6,2,0,13,0,0,0,5,0
55,11,0,0,29,0,1,0,0,0,239,0,0,0,3,2985,0,0,0,0,1,883,0,0,0,0,71,21,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
56,269,0,0,451,0,0,43,0,0,529,0,0,0,2,1314,0,1,0,0,0,1107,0,1,1,1,0,163,27,0,1,0,3,0,0,0,11,0,1023,0,0,0,13,0,0,0,0,47,0,8,0
57,50,0,0,89,0,0,7,0,0,1369,0,4,0,0,4010,0,0,0,0,0,1287,0,0,0,0,0,36,4,0,2,0,0,1,0,0,8,0,235,0,0,0,9,0,0,0,0,42,0,0,0
58,174,0,0,72,0,0,6,1,0,326,0,0,2,0,2474,0,2,0,0,0,647,0,2,0,0,0,102,10,0,9,18,0,0,1,0,12,0,31,0,0,0,24,0,0,0,0,66,0,0,0
59,17,0,0,113,0,0,0,1,0,709,0,0,0,0,4852,0,0,2,0,0,797,0,0,0,0,0,35,1,0,1,0,0,0,0,0,0,0,104,0,0,0,5,0,1,0,0,0,0,0,0
60,62,0,0,3,0,0,2,0,0,1114,0,0,0,0,222,0,0,0,0,0,69,2,0,0,0,0,0,2,0,0,0,2,0,0,0,5,2,17,0,0,0,12,0,0,2,0,6,0,0,0
61,452,0,0,115,0,0,65,0,0,1902,0,3,1,0,493,0,0,0,0,0,996,0,3,3,0,0,0,21,0,0,0,0,0,0,0,18,0,184,0,0,0,129,0,0,0,0,79,0,0,0
62,0,0,0,0,0,0,1,0,0,69,0,0,0,0,1881,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
63,38,0,0,0,0,1,3,0,0,193,0,0,0,1,1442,0,0,0,0,0,377,0,0,0,0,3,0,1,0,13,0,0,2,0,0,2,0,0,0,0,0,25,0,0,0,0,11,0,9,1
64,10,0,0,27,0,0,0,0,0,238,0,0,0,0,3528,0,3,0,0,0,1702,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65,26,0,0,0,0,0,4,3,0,2531,0,0,0,0,1841,0,6,0,0,0,1158,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,7,0,0,4,0,0,0
66,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,500,0,0,257,0,0,4,4,0,1561,0,0,0,0,1842,0,7,0,0,0,2345,0,0,0,0,0,1,2,0,179,0,2,3,1,0,57,0,2,0,0,0,55,0,0,0,0,16,0,0,0
68,2388,0,0,17,0,1,0,1,0,118,0,0,0,0,4332,0,0,2,0,0,1094,0,0,0,0,5,1,0,0,4,6,0,0,0,0,1,2,5,0,0,0,0,0,0,4,0,0,0,0,0
69,234,0,0,0,0,2,82,0,0,1461,0,0,0,0,2283,0,7,0,0,0,1309,0,0,1,0,12,1,6,0,4,0,0,1,0,0,3,0,0,0,0,0,5,0,1,0,0,1,0,4,0
70,280,0,0,60,0,0,2,0,0,368,0,0,0,0,1607,0,43,0,0,0,3015,0,0,0,0,1,77,0,0,408,0,0,0,0,0,0,0,221,0,0,0,426,0,0,0,0,0,0,14,0
71,32,0,0,0,0,0,5,2,0,422,0,0,0,0,2896,0,1,0,0,0,824,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,0
72,18,0,0,29,0,0,2,0,0,598,0,0,0,0,373,0,4,0,5,0,1199,0,0,0,0,5,0,8,0,0,4,0,0,0,0,4,0,0,0,0,3,4,0,0,2,0,0,0,0,0
73,2,0,1,105,0,4,3,0,0,515,0,0,0,2,6249,0,4,1,0,0,489,1,0,0,2,0,24,0,0,0,0,4,0,0,0,0,5,76,0,0,1,0,3,0,6,0,0,0,0,0
74,0,0,0,1,0,0,0,0,0,5,0,0,0,0,842,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,35,0,0,5,0,0,5,0,0,187,0,0,0,0,753,0,0,0,0,0,575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,2,0,0,2,0,6,0,0,0
76,19,0,0,349,0,0,0,1,0,557,0,0,0,0,2543,0,0,0,0,0,1119,0,0,0,0,0,236,1,0,0,0,1,0,0,0,0,0,555,0,0,0,0,0,0,1,0,3,0,245,0
77,40,0,0,36,0,1,1,2,0,592,0,0,0,0,522,0,1,19,0,0,2732,0,0,0,3,0,0,1,0,1,0,3,2,0,0,3,3,7,0,0,0,7,0,0,9,0,1,0,12,0
78,110,0,0,374,0,0,8,0,0,239,0,2,0,0,2543,0,0,0,0,0,1497,0,0,0,0,0,66,2,0,0,1,0,0,0,0,4,0,335,0,0,0,13,0,0,0,0,8,0,0,0
79,34,0,0,0,2,0,0,0,0,354,0,0,0,0,824,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
80,22,0,0,182,0,0,17,0,0,113,0,2,0,0,730,0,0,0,1,0,535,0,0,0,0,0,181,1,0,0,0,0,0,0,0,0,1,334,0,0,0,2,0,0,0,0,4,0,0,0
81,19,0,0,13,0,0,0,2,0,984,0,0,0,0,759,0,4,0,0,0,250,0,0,0,0,0,71,0,0,0,0,0,0,0,0,3,0,146,0,0,0,0,0,0,0,0,1,0,85,0
82,8,0,0,178,0,0,1,0,0,520,0,0,0,0,2728,0,0,0,0,0,1351,0,1,1,0,1,22,0,0,0,0,0,0,0,0,0,2,140,0,0,0,3,0,0,0,0,2,0,0,0
83,13,0,0,0,0,0,0,0,0,11,0,0,0,4,122,0,3,0,0,0,66,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,4,0,0,4,0,0,0,0,0,212,0,0,0,0,28,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85,183,0,0,311,0,0,4,1,0,2175,0,0,0,0,345,0,2,0,0,0,990,0,0,0,0,4,4,0,0,12,0,0,5,0,0,8,0,50,0,0,0,0,0,4,1,0,6,0,4,0
86,33,0,0,343,0,0,1,1,0,342,0,0,0,1,6956,0,6,0,0,0,7725,0,0,0,0,7,0,0,0,1,0,0,4,0,0,2,1,0,0,0,0,4,0,0,0,0,1,0,0,0
87,45,0,0,81,0,2,0,0,0,443,0,0,0,2,1691,0,0,0,0,0,437,1,0,0,0,0,96,0,0,0,0,1,0,0,0,0,0,78,0,0,0,8,0,0,1,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,3,0,0,0,0,50,0,0,0,0,0,39,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0
89,5466,0,0,0,0,1,24,0,0,0,0,5,0,0,11,0,1,0,0,11,4,1,19,0,0,0,0,30,0,0,2,1,0,0,0,573,1,0,0,0,0,800,0,0,1,0,206,0,0,0
90,2239,0,0,0,0,0,39,0,0,0,0,15,0,0,1,0,5,0,14,0,0,0,0,13,0,5,0,50,0,1,0,0,2,0,0,86,1,0,0,0,0,883,0,13,0,0,46,0,3,0
91,1887,0,0,0,0,0,438,0,0,0,0,0,2,0,3,0,0,0,1,0,1,0,0,31,0,0,0,32,0,0,0,0,0,0,0,327,0,0,0,0,0,444,0,0,0,0,410,0,0,0
92,5829,0,0,0,0,0,763,0,0,0,0,9,1,0,8,0,0,0,1,0,0,0,16,11,0,0,0,29,0,0,0,0,0,1,0,226,0,0,0,0,0,2203,0,0,0,0,669,0,0,0
93,2817,0,0,0,0,0,28,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32,1,2,0,0,5,0,0,1,0,0,0,0,88,0,0,0,0,0,902,0,0,0,0,68,0,0,0
95,3831,0,0,0,0,0,5,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,3,0,1,0,0,18,0,0,1,0,0,3,0,256,0,0,0,0,0,2402,0,0,0,0,56,0,0,0
96,872,0,0,0,0,0,101,0,0,5,0,8,1,1,106,0,0,1,1,2,2,0,0,14,0,0,0,71,0,0,3,0,0,0,0,35,2,0,0,0,0,75,0,0,0,0,75,0,0,0
97,316,0,0,0,0,0,37,0,0,0,0,0,0,0,15,0,0,0,0,0,45,0,0,0,0,0,0,18,0,0,0,0,0,0,0,54,0,0,0,0,0,135,0,0,0,0,122,0,0,0
98,7470,0,0,0,0,0,95,0,0,0,0,3,0,0,9,0,0,0,0,0,2,0,8,71,0,0,0,48,0,0,1,0,0,0,0,327,0,0,0,0,0,880,0,0,0,0,53,0,0,0
99,4912,0,0,0,0,0,59,0,0,0,0,7,1,0,12,0,2,0,0,1,5,0,2,16,0,0,0,691,0,1,4,0,1,6,0,82,0,0,0,0,0,229,0,0,0,3,294,0,0,0
100,992,0,0,0,0,0,58,0,0,0,0,17,0,0,15,0,0,0,1,0,0,0,15,10,0,0,0,104,0,0,0,0,1,4,0,1186,1,0,0,0,0,125,0,0,5,0,323,0,0,0
101,3317,0,0,0,0,0,4,0,0,0,0,10,0,0,2,0,0,0,0,0,2,0,4,3,0,0,0,0,1,0,1,7,0,0,0,528,8,0,0,0,3,360,0,0,4,0,19,2,0,0
102,2349,0,0,0,0,0,51,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,22,6,0,0,0,13,0,0,2,0,0,2,0,174,0,0,0,0,0,145,0,0,0,0,38,0,0,2
103,1789,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,111,0,0,0,0,0,1095,0,0,0,0,12,0,0,0
104,3967,0,0,0,0,0,20,0,0,0,0,1,0,0,8,0,0,0,0,0,5,0,1,8,0,0,0,47,0,0,0,0,0,0,0,87,0,0,0,0,0,1456,0,4,0,0,58,0,0,0
105,1245,0,0,2,0,0,12,0,1,0,0,0,1,0,1,0,1,0,2,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,240,0,0,0,0,0,3589,0,1,0,0,59,0,1,0
106,2547,0,0,0,0,0,8,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,1,0,215,0,0,0,0,0,252,0,0,0,0,31,0,0,0
107,2636,0,0,0,0,0,524,0,0,0,0,6,0,0,18,0,0,0,4,0,0,0,6,20,0,0,0,60,0,0,0,0,0,0,0,275,0,0,0,0,0,1224,0,0,0,0,175,0,0,0
108,1639,0,1,0,0,0,260,0,0,0,0,56,3,0,12,2,0,0,3,16,2,1,95,1,0,0,0,48,2,0,25,6,0,19,0,205,1,3,0,2,0,1186,0,0,7,0,353,1,0,10
109,1560,0,0,0,0,0,17,0,0,0,0,3,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,12,0,0,0,1,0,0,0,322,0,0,0,0,0,1177,0,0,0,0,99,0,0,2
110,2012,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,1,0,498,2,0,0,0,0,1096,0,0,0,1,208,0,0,0
111,1556,0,0,0,0,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,1,0,0,0,0,135,0,0,0,0,0,356,0,0,0,0,2,0,0,0
112,8510,0,0,0,0,0,106,0,0,13,0,24,1,1,5,0,0,0,0,4,8,3,11,19,0,0,0,77,0,0,6,7,2,6,0,509,1,0,0,4,0,258,0,0,1,0,159,0,0,1
113,3236,0,0,0,0,0,19,0,0,0,0,4,0,0,1,0,0,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,5,0,80,0,0,0,0,0,1046,0,0,0,0,20,0,0,0
114,3479,0,0,0,0,0,398,0,0,0,0,49,3,0,125,0,2,0,4,0,5,0,18,88,0,0,0,209,0,0,8,0,0,0,0,93,0,0,0,0,0,565,0,0,0,0,197,0,0,1
115,5658,0,0,0,0,0,80,0,0,0,0,12,2,0,14,0,0,0,0,2,0,0,2,10,0,0,0,186,0,0,9,0,0,1,0,30,0,0,0,3,0,218,0,0,0,2,189,0,0,0
116,2310,0,0,0,0,0,22,0,0,0,0,15,0,0,2,0,0,0,1,1,1,0,7,1,0,0,0,11,0,0,5,0,0,2,0,164,0,0,0,0,0,207,0,0,0,0,40,0,0,0
117,912,0,0,0,0,0,26,0,0,0,0,3,0,0,3,0,0,0,3,2,1,0,8,3,0,0,0,49,0,0,5,0,0,1,0,100,0,0,0,0,0,195,0,0,0,0,67,0,0,0
118,7081,0,0,0,0,0,15,0,0,0,0,10,0,0,2,0,0,0,0,1,0,0,7,0,0,0,0,12,0,0,0,0,0,1,0,1265,0,0,0,1,0,680,0,0,0,0,108,0,0,0
119,5053,0,0,0,0,0,7,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,2099,0,0,0,0,0,1439,0,0,0,0,125,0,0,0
120,1643,0,0,0,0,0,63,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,4,0,0,0,8,0,0,1,0,0,0,0,75,0,0,0,0,0,766,0,0,0,0,7,0,0,0
121,1815,0,0,0,0,0,108,0,0,0,0,9,0,0,0,0,0,0,4,4,0,0,15,2,0,0,0,15,0,0,1,0,0,3,0,309,0,0,0,0,0,832,0,0,0,0,34,0,0,0
122,2324,0,0,0,0,0,516,0,0,0,0,0,12,0,21,0,0,0,1,0,2,0,0,17,0,0,0,140,0,1,1,0,0,0,0,32,0,0,0,0,0,1690,0,0,0,0,59,0,0,0
123,3419,0,0,0,0,0,51,0,0,0,0,8,0,0,25,0,0,0,3,0,2,0,0,0,1,0,1,43,0,2,0,0,0,2,0,152,0,0,0,0,0,931,0,0,0,0,182,0,0,0
124,2786,0,0,0,0,0,164,0,0,0,0,0,9,0,13,0,0,0,2,0,8,0,9,9,0,0,0,110,0,0,15,0,0,0,0,381,0,0,0,0,0,1319,0,0,0,9,35,0,0,0
125,2841,0,0,0,0,0,353,0,0,0,0,0,0,0,5,0,0,0,3,0,0,1,1,50,0,0,0,60,0,0,0,0,0,4,0,525,0,0,0,0,0,1924,0,0,0,0,80,0,0,0
126,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,2719,0,0,0,0,0,73,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,6,0,13,0,52,0,0,7,0,0,2,0,512,0,0,0,0,0,404,0,0,0,0,22,0,1,0
128,1643,0,0,0,0,0,139,0,0,0,0,22,0,0,2,0,0,0,0,0,0,0,16,7,0,0,0,3,0,0,5,0,0,1,0,11,0,0,0,0,0,68,0,0,0,0,5,0,0,0
129,1093,0,0,0,0,0,56,0,0,0,0,28,1,0,6,0,0,0,0,1,0,0,8,2,1,0,0,27,0,0,9,0,0,4,0,120,1,0,0,1,0,141,0,0,0,0,113,0,0,0
130,6169,0,0,0,0,0,186,0,0,13,0,60,0,0,40,0,13,0,0,7,87,0,35,2,0,0,0,7,0,11,8,0,2,12,0,2732,2,0,0,0,0,1546,0,4,0,0,56,0,0,0
131,1737,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,1107,0,9,0,0,29,0,2,0
132,2285,0,0,0,0,0,45,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,289,0,0,0,0,0,504,0,0,0,0,26,0,0,0
133,7474,0,0,0,0,0,605,0,0,1,0,596,2,0,57,10,0,0,3,67,5,0,254,11,0,0,0,308,0,0,155,0,0,19,0,368,0,0,0,19,0,1088,0,0,0,0,408,0,0,1
134,2407,0,0,0,0,1,303,0,0,0,0,0,1,0,14,0,1,0,0,1,1,0,4,15,0,0,0,5,0,0,7,0,0,1,0,94,0,0,0,0,0,1119,0,0,2,0,160,0,0,0
