#SampleID,OTU_1,OTU_2,OTU_3,OTU_4,OTU_5,OTU_6,OTU_7,OTU_8,OTU_9,OTU_10,OTU_11,OTU_12,OTU_13,OTU_14,OTU_15,OTU_16,OTU_17,OTU_18,OTU_19,OTU_20,OTU_21,OTU_22,OTU_23,OTU_24,OTU_25,OTU_26,OTU_27,OTU_28,OTU_29,OTU_30,OTU_31,OTU_32,OTU_33,OTU_34,OTU_35,OTU_36,OTU_37,OTU_38,OTU_39,OTU_40,OTU_41,OTU_42,OTU_43,OTU_44,OTU_45,OTU_46,OTU_47,OTU_48,OTU_49,OTU_50,OTU_51,OTU_52,OTU_53,OTU_54,OTU_55,OTU_56,OTU_57,OTU_58,OTU_59,OTU_60,OTU_61,OTU_62,OTU_63,OTU_64,OTU_65,OTU_66,OTU_67,OTU_68,OTU_69,OTU_70,OTU_71,OTU_72,OTU_73,OTU_74,OTU_75,OTU_76,OTU_77,OTU_78,OTU_79,OTU_80,OTU_81,OTU_82,OTU_83,OTU_84,OTU_85,OTU_86,OTU_87,OTU_88,OTU_89,OTU_90,OTU_91,OTU_92,OTU_93,OTU_94,OTU_95,OTU_96,OTU_97,OTU_98,OTU_99,OTU_100,OTU_101,OTU_102,OTU_103,OTU_104,OTU_105,OTU_106,OTU_107,OTU_108
SKBTI.1178.1246304,0.037383177570093455,0.0,0.004672897196261682,0.0,0.001557632398753894,0.03115264797507788,0.0,0.003115264797507788,0.05451713395638629,0.0,0.001557632398753894,0.0,0.0,0.0763239875389408,0.04205607476635514,0.001557632398753894,0.024922118380062305,0.1261682242990654,0.01557632398753894,0.0,0.001557632398753894,0.003115264797507788,0.001557632398753894,0.0,0.0,0.001557632398753894,0.0,0.001557632398753894,0.003115264797507788,0.021806853582554516,0.01557632398753894,0.0,0.004672897196261682,0.006230529595015576,0.0,0.0,0.001557632398753894,0.001557632398753894,0.0,0.001557632398753894,0.0,0.0,0.0,0.0,0.001557632398753894,0.0,0.004672897196261682,0.006230529595015576,0.001557632398753894,0.0,0.001557632398753894,0.17757009345794392,0.001557632398753894,0.004672897196261682,0.00778816199376947,0.0,0.004672897196261682,0.0,0.00778816199376947,0.021806853582554516,0.004672897196261682,0.0,0.001557632398753894,0.0,0.001557632398753894,0.0,0.0,0.04205607476635514,0.06542056074766354,0.001557632398753894,0.009345794392523364,0.0,0.0,0.0,0.0,0.0264797507788162,0.003115264797507788,0.003115264797507788,0.0,0.0,0.0,0.0,0.0,0.018691588785046728,0.0,0.0,0.0,0.0,0.01557632398753894,0.0,0.001557632398753894,0.001557632398753894,0.0,0.00778816199376947,0.004672897196261682,0.0,0.001557632398753894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029595015576323987,0.0,0.001557632398753894,0.0
SKBTI.1122.1247240,0.00764525993883792,0.0022935779816513763,0.03363914373088685,0.0,0.0,0.20565749235474007,0.0,0.0,0.0022935779816513763,0.0007645259938837921,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.0007645259938837921,0.1529051987767584,0.0,0.0015290519877675841,0.0030581039755351682,0.0,0.0,0.0022935779816513763,0.0030581039755351682,0.0022935779816513763,0.0007645259938837921,0.0007645259938837921,0.0,0.0,0.0,0.0030581039755351682,0.005351681957186544,0.0015290519877675841,0.0015290519877675841,0.00382262996941896,0.0015290519877675841,0.0,0.0,0.0022935779816513763,0.012996941896024464,0.0007645259938837921,0.009174311926605505,0.0,0.0061162079510703364,0.0,0.0007645259938837921,0.005351681957186544,0.0,0.012232415902140673,0.0022935779816513763,0.09327217125382263,0.0,0.006880733944954129,0.0,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921,0.013761467889908258,0.0007645259938837921,0.0015290519877675841,0.00764525993883792,0.0007645259938837921,0.0015290519877675841,0.0015290519877675841,0.0,0.0,0.0007645259938837921,0.045871559633027525,0.0007645259938837921,0.0,0.0,0.0,0.0,0.0007645259938837921,0.05122324159021407,0.010703363914373088,0.0,0.0015290519877675841,0.0,0.0022935779816513763,0.0,0.0007645259938837921,0.0030581039755351682,0.0,0.0007645259938837921,0.0030581039755351682,0.0,0.08944954128440367,0.0015290519877675841,0.0,0.0,0.0007645259938837921,0.013761467889908258,0.0,0.0061162079510703364,0.008409785932721712,0.0007645259938837921,0.0,0.0,0.0,0.0,0.0045871559633027525,0.08486238532110092,0.0,0.0,0.0015290519877675841,0.005351681957186544
SKBTI.1236.1246678,0.07068062827225131,0.0,0.0,0.0,0.002617801047120419,0.0,0.39267015706806285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0549738219895288,0.0,0.034031413612565446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002617801047120419,0.0,0.0,0.0,0.010471204188481676,0.0,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.049738219895287955,0.0,0.0,0.0,0.0,0.0,0.0,0.002617801047120419,0.002617801047120419,0.028795811518324606,0.005235602094240838,0.01832460732984293,0.0,0.002617801047120419,0.005235602094240838,0.0,0.0,0.0,0.007853403141361256,0.0,0.002617801047120419,0.0,0.002617801047120419,0.0,0.0,0.0,0.0,0.0,0.04712041884816754,0.0,0.0,0.0,0.005235602094240838,0.005235602094240838,0.0,0.010471204188481676,0.0,0.0,0.007853403141361256,0.0,0.0,0.002617801047120419,0.002617801047120419,0.0,0.0,0.0,0.0,0.0,0.0,0.01832460732984293,0.0,0.0,0.0,0.0,0.0,0.002617801047120419,0.0,0.0,0.002617801047120419,0.005235602094240838,0.002617801047120419,0.002617801047120419,0.0549738219895288,0.0,0.0,0.0,0.0,0.04712041884816754
SKBTI.1145.1246684,0.048109965635738834,0.0,0.006872852233676976,0.0,0.0,0.0,0.0,0.013745704467353952,0.0,0.006872852233676976,0.003436426116838488,0.0,0.003436426116838488,0.0,0.09965635738831616,0.0,0.054982817869415807,0.18213058419243985,0.006872852233676976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003436426116838488,0.0,0.003436426116838488,0.003436426116838488,0.0,0.0,0.020618556701030927,0.0,0.003436426116838488,0.0,0.0,0.0,0.006872852233676976,0.006872852233676976,0.003436426116838488,0.006872852233676976,0.003436426116838488,0.0,0.0,0.0,0.0,0.0,0.003436426116838488,0.003436426116838488,0.0,0.0,0.0,0.037800687285223365,0.013745704467353952,0.003436426116838488,0.027491408934707903,0.010309278350515464,0.006872852233676976,0.01718213058419244,0.0,0.013745704467353952,0.0,0.0,0.05154639175257732,0.0,0.0,0.030927835051546393,0.024054982817869417,0.0,0.0,0.0,0.0,0.0,0.003436426116838488,0.048109965635738834,0.013745704467353952,0.0,0.0,0.0,0.0,0.0,0.0,0.013745704467353952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013745704467353952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006872852233676976,0.0,0.030927835051546393,0.0,0.0,0.0
SKBTI.1245.1246863,0.00909090909090909,0.0,0.014545454545454545,0.0,0.0,0.11272727272727273,0.0018181818181818182,0.0018181818181818182,0.0,0.0,0.0,0.0,0.005454545454545455,0.005454545454545455,0.0,0.0,0.0,0.2818181818181818,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364,0.0,0.0,0.0,0.0,0.00909090909090909,0.0018181818181818182,0.02727272727272727,0.0,0.0018181818181818182,0.0,0.0,0.0,0.0018181818181818182,0.0,0.0,0.0,0.038181818181818185,0.0018181818181818182,0.0,0.0036363636363636364,0.0,0.0018181818181818182,0.0018181818181818182,0.00909090909090909,0.0,0.0018181818181818182,0.0018181818181818182,0.04,0.0,0.034545454545454546,0.0018181818181818182,0.0036363636363636364,0.0,0.0018181818181818182,0.012727272727272728,0.03272727272727273,0.0036363636363636364,0.0,0.0,0.0,0.007272727272727273,0.0,0.0,0.0018181818181818182,0.0036363636363636364,0.0,0.0,0.0,0.0,0.0,0.0018181818181818182,0.04727272727272727,0.0,0.0,0.0,0.016363636363636365,0.0,0.0,0.014545454545454545,0.01090909090909091,0.0,0.0,0.0,0.0,0.007272727272727273,0.06727272727272728,0.0,0.0,0.0,0.0,0.0,0.01090909090909091,0.02727272727272727,0.0,0.005454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0
SKBTI.1044.1247469,0.11379657603222558,0.0,0.00906344410876133,0.0,0.002014098690835851,0.11983887210473314,0.12386706948640483,0.06545820745216516,0.0,0.0,0.0,0.004028197381671702,0.0030211480362537764,0.035246727089627394,0.0,0.002014098690835851,0.035246727089627394,0.09566968781470292,0.0030211480362537764,0.0,0.0,0.0,0.0,0.0,0.0,0.004028197381671702,0.0,0.0,0.0,0.004028197381671702,0.04632426988922457,0.0,0.002014098690835851,0.0030211480362537764,0.002014098690835851,0.002014098690835851,0.0,0.002014098690835851,0.0030211480362537764,0.004028197381671702,0.002014098690835851,0.0,0.0,0.0,0.0030211480362537764,0.0,0.0,0.0,0.002014098690835851,0.0010070493454179255,0.0010070493454179255,0.026183282980866064,0.0,0.03323262839879154,0.0030211480362537764,0.0,0.0,0.0,0.004028197381671702,0.005035246727089627,0.0010070493454179255,0.002014098690835851,0.0010070493454179255,0.0,0.0,0.0,0.002014098690835851,0.0,0.005035246727089627,0.0,0.019133937562940583,0.0,0.0,0.0,0.0,0.027190332326283987,0.0030211480362537764,0.0,0.004028197381671702,0.0,0.0010070493454179255,0.0,0.0,0.0,0.0,0.0,0.0,0.0010070493454179255,0.0030211480362537764,0.0030211480362537764,0.0,0.0,0.0,0.010070493454179255,0.0,0.010070493454179255,0.013091641490433032,0.0,0.0010070493454179255,0.0,0.0,0.0,0.005035246727089627,0.09264853977844914,0.0010070493454179255,0.013091641490433032,0.0,0.0
SKBTI.1074.1246979,0.06168831168831169,0.0,0.0,0.0,0.0,0.0,0.0,0.05032467532467533,0.021103896103896104,0.0,0.0,0.0,0.003246753246753247,0.0,0.0,0.0,0.022727272727272728,0.24512987012987014,0.037337662337662336,0.0,0.0,0.02922077922077922,0.0,0.01461038961038961,0.040584415584415584,0.05357142857142857,0.0,0.00487012987012987,0.0,0.027597402597402596,0.00974025974025974,0.0,0.01461038961038961,0.0,0.006493506493506494,0.003246753246753247,0.0,0.0,0.0,0.003246753246753247,0.0,0.00974025974025974,0.0016233766233766235,0.0,0.003246753246753247,0.0,0.0016233766233766235,0.0016233766233766235,0.0016233766233766235,0.0,0.0,0.00487012987012987,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0016233766233766235,0.0016233766233766235,0.0016233766233766235,0.0,0.0,0.0,0.0,0.0016233766233766235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056818181818181816,0.012987012987012988,0.00487012987012987,0.0,0.0,0.016233766233766232,0.0016233766233766235,0.0,0.01461038961038961,0.0,0.0016233766233766235,0.0,0.0016233766233766235,0.0016233766233766235,0.0,0.0,0.0,0.0,0.02922077922077922,0.00487012987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037337662337662336,0.0016233766233766235,0.012987012987012988,0.0,0.00487012987012987
SKBTI.1307.1247068,0.02881844380403458,0.001440922190201729,0.005763688760806916,0.0,0.0,0.03890489913544669,0.001440922190201729,0.02881844380403458,0.0,0.0,0.0,0.001440922190201729,0.002881844380403458,0.001440922190201729,0.0,0.0,0.007204610951008645,0.0792507204610951,0.004322766570605188,0.0,0.0,0.0,0.0,0.0,0.0,0.007204610951008645,0.0,0.0,0.018731988472622477,0.020172910662824207,0.06628242074927954,0.0,0.03314121037463977,0.004322766570605188,0.0,0.002881844380403458,0.0,0.0,0.001440922190201729,0.0,0.0,0.002881844380403458,0.0,0.0,0.027377521613832854,0.0,0.0,0.0,0.0,0.01440922190201729,0.0,0.12968299711815562,0.0,0.002881844380403458,0.004322766570605188,0.007204610951008645,0.001440922190201729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002881844380403458,0.0,0.020172910662824207,0.03170028818443804,0.0,0.0,0.002881844380403458,0.0,0.0,0.0,0.03602305475504323,0.005763688760806916,0.002881844380403458,0.002881844380403458,0.018731988472622477,0.0,0.0,0.0,0.010086455331412104,0.005763688760806916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001440922190201729,0.0,0.004322766570605188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06772334293948126,0.0,0.001440922190201729,0.001440922190201729
SKBTI.1061.1246417,0.12106368089573127,0.0,0.0013995801259622112,0.0,0.0,0.07557732680195942,0.004198740377886634,0.04478656403079076,0.0,0.0,0.0027991602519244225,0.0,0.006997900629811057,0.07907627711686493,0.0,0.0034989503149055285,0.008397480755773267,0.24352694191742477,0.03358992302309307,0.0,0.0,0.0,0.0,0.0,0.0,0.005598320503848845,0.0,0.0,0.006997900629811057,0.0,0.02939118264520644,0.0,0.0,0.0006997900629811056,0.0006997900629811056,0.0034989503149055285,0.0013995801259622112,0.006298110566829951,0.0006997900629811056,0.0,0.0,0.0013995801259622112,0.0,0.0,0.0006997900629811056,0.0,0.0,0.0,0.0,0.0006997900629811056,0.0,0.01469559132260322,0.0,0.012596221133659902,0.0034989503149055285,0.0,0.0006997900629811056,0.0006997900629811056,0.0,0.0027991602519244225,0.0013995801259622112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032890132960111965,0.006997900629811057,0.0,0.002099370188943317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006997900629811056,0.0,0.018894331700489854,0.0,0.002099370188943317,0.0,0.0006997900629811056,0.01819454163750875,0.0034989503149055285,0.0013995801259622112,0.00489853044086774,0.0,0.0,0.0,0.0,0.0,0.02939118264520644,0.0006997900629811056,0.04758572428271519,0.02239328201539538,0.0013995801259622112,0.009097270818754374
SKBTI.1172.1247248,0.027888446215139442,0.00199203187250996,0.027888446215139442,0.0,0.00199203187250996,0.0,0.0,0.00597609561752988,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.045816733067729085,0.0,0.0,0.10956175298804781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00199203187250996,0.00199203187250996,0.0,0.0,0.00398406374501992,0.00597609561752988,0.0,0.00199203187250996,0.0,0.0,0.00597609561752988,0.0,0.025896414342629483,0.00597609561752988,0.0,0.0,0.00199203187250996,0.0,0.0,0.00199203187250996,0.0,0.00597609561752988,0.0,0.00597609561752988,0.0,0.02390438247011952,0.0,0.00199203187250996,0.00199203187250996,0.00597609561752988,0.00199203187250996,0.0,0.00398406374501992,0.00597609561752988,0.00597609561752988,0.00398406374501992,0.01195219123505976,0.0,0.0,0.0,0.027888446215139442,0.0,0.0,0.00199203187250996,0.0,0.0,0.01195219123505976,0.14940239043824702,0.00398406374501992,0.00796812749003984,0.00199203187250996,0.0,0.0,0.0,0.0,0.0,0.00199203187250996,0.01195219123505976,0.00199203187250996,0.0,0.1892430278884462,0.0,0.0,0.0,0.0,0.013944223107569721,0.0,0.00199203187250996,0.00398406374501992,0.0,0.00199203187250996,0.0,0.0,0.0,0.00199203187250996,0.15737051792828685,0.0,0.00398406374501992,0.00199203187250996,0.0
SKBTI.1081.1246410,0.1963470319634703,0.0,0.0,0.0,0.0,0.02968036529680365,0.04337899543378995,0.01141552511415525,0.0,0.0,0.00228310502283105,0.0,0.00228310502283105,0.0,0.0,0.0,0.0958904109589041,0.182648401826484,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.00228310502283105,0.0,0.0,0.0091324200913242,0.0,0.0,0.00228310502283105,0.0,0.0,0.0,0.0,0.0,0.00228310502283105,0.0,0.00228310502283105,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0045662100456621,0.00228310502283105,0.00228310502283105,0.00684931506849315,0.0,0.00684931506849315,0.0136986301369863,0.0,0.0,0.0045662100456621,0.00684931506849315,0.0228310502283105,0.00228310502283105,0.01598173515981735,0.0,0.0,0.0045662100456621,0.0,0.00228310502283105,0.0,0.0045662100456621,0.0,0.0,0.00228310502283105,0.0,0.0,0.0,0.03881278538812785,0.0,0.0,0.0,0.0,0.0,0.01141552511415525,0.0,0.0,0.0,0.0,0.0,0.0,0.01598173515981735,0.0,0.00228310502283105,0.00228310502283105,0.0,0.0,0.00228310502283105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1552511415525114,0.0182648401826484,0.0,0.0045662100456621,0.0136986301369863
SKBTI.1118.1247169,0.013452914798206279,0.004484304932735426,0.1031390134529148,0.0,0.0,0.07174887892376682,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013452914798206279,0.3094170403587444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.02242152466367713,0.0,0.0,0.026905829596412557,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07623318385650224,0.008968609865470852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04932735426008968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017937219730941704,0.0,0.2242152466367713,0.0,0.017937219730941704,0.0,0.0,0.0
SKBTI.1331.1246586,0.034482758620689655,0.0,0.002028397565922921,0.0,0.002028397565922921,0.032454361054766734,0.0,0.006085192697768763,0.0,0.0,0.004056795131845842,0.0,0.0,0.07505070993914807,0.0,0.0,0.014198782961460446,0.31643002028397565,0.02028397565922921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002028397565922921,0.0,0.0,0.014198782961460446,0.0,0.032454361054766734,0.0,0.002028397565922921,0.0,0.0,0.0,0.0,0.0,0.004056795131845842,0.004056795131845842,0.0,0.0,0.002028397565922921,0.0,0.002028397565922921,0.010141987829614604,0.002028397565922921,0.002028397565922921,0.004056795131845842,0.006085192697768763,0.0,0.02434077079107505,0.004056795131845842,0.002028397565922921,0.0,0.0,0.0,0.004056795131845842,0.008113590263691683,0.012170385395537525,0.0,0.0,0.010141987829614604,0.0,0.0,0.012170385395537525,0.008113590263691683,0.0,0.02028397565922921,0.002028397565922921,0.0,0.0,0.002028397565922921,0.13793103448275862,0.02028397565922921,0.004056795131845842,0.0,0.004056795131845842,0.006085192697768763,0.0,0.0,0.02231237322515213,0.002028397565922921,0.0,0.0,0.0,0.006085192697768763,0.0,0.0,0.0,0.002028397565922921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036511156186612576,0.008113590263691683,0.0,0.0,0.014198782961460446
SKBTI.1259.1247265,0.06876790830945559,0.0,0.0,0.0,0.0,0.0,0.017191977077363897,0.11461318051575932,0.0,0.008595988538681949,0.0028653295128939827,0.0,0.008595988538681949,0.008595988538681949,0.0,0.0,0.0659025787965616,0.4899713467048711,0.02005730659025788,0.0,0.0,0.0,0.014326647564469915,0.0,0.0,0.008595988538681949,0.0,0.0,0.008595988538681949,0.011461318051575931,0.04871060171919771,0.0,0.0,0.014326647564469915,0.0,0.0,0.0,0.0,0.0057306590257879654,0.0,0.0,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0,0.0,0.0,0.0057306590257879654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005730659025788,0.0,0.0,0.0,0.0,0.0,0.0057306590257879654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0028653295128939827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03151862464183381,0.0,0.0028653295128939827,0.0,0.0
SKBTI.1079.1246482,0.05132743362831858,0.0017699115044247787,0.0,0.0,0.0,0.02654867256637168,0.0,0.012389380530973451,0.0,0.0,0.0,0.0017699115044247787,0.0,0.0,0.0,0.0,0.023008849557522124,0.24424778761061947,0.02654867256637168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035398230088495575,0.03893805309734513,0.0035398230088495575,0.03185840707964602,0.0,0.0,0.0,0.01592920353982301,0.0,0.0,0.0,0.005309734513274336,0.0,0.0017699115044247787,0.02654867256637168,0.0,0.0,0.007079646017699115,0.0,0.0,0.0,0.019469026548672566,0.0,0.0017699115044247787,0.03893805309734513,0.0,0.061946902654867256,0.021238938053097345,0.0,0.0017699115044247787,0.0,0.0,0.01415929203539823,0.0017699115044247787,0.008849557522123894,0.0,0.0035398230088495575,0.005309734513274336,0.0,0.0,0.0,0.0,0.005309734513274336,0.007079646017699115,0.0,0.0,0.0,0.0017699115044247787,0.021238938053097345,0.0017699115044247787,0.0017699115044247787,0.0,0.0,0.0,0.012389380530973451,0.0,0.024778761061946902,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.0017699115044247787,0.0,0.0,0.019469026548672566,0.0017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06017699115044248,0.0,0.0,0.0017699115044247787
SKBTI.1237.1246429,0.039897039897039896,0.0,0.007722007722007722,0.0,0.0,0.0,0.13384813384813385,0.021879021879021878,0.0,0.0,0.003861003861003861,0.015444015444015444,0.001287001287001287,0.0,0.0,0.0,0.06563706563706563,0.055341055341055344,0.001287001287001287,0.02574002574002574,0.0,0.0,0.0,0.0,0.0,0.003861003861003861,0.007722007722007722,0.0,0.015444015444015444,0.015444015444015444,0.15958815958815958,0.0,0.10038610038610038,0.0,0.001287001287001287,0.0,0.0,0.0,0.001287001287001287,0.0,0.009009009009009009,0.001287001287001287,0.0,0.0,0.0,0.0,0.006435006435006435,0.023166023166023165,0.0,0.0,0.001287001287001287,0.032175032175032175,0.0,0.009009009009009009,0.006435006435006435,0.001287001287001287,0.005148005148005148,0.002574002574002574,0.0,0.010296010296010296,0.001287001287001287,0.002574002574002574,0.001287001287001287,0.0,0.0,0.0,0.0,0.015444015444015444,0.005148005148005148,0.0,0.003861003861003861,0.0,0.001287001287001287,0.0,0.0,0.08108108108108109,0.006435006435006435,0.0,0.0,0.0,0.0,0.0,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.002574002574002574,0.0,0.0,0.0,0.0,0.0,0.006435006435006435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04247104247104247,0.0,0.003861003861003861,0.0
SKBTI.1028.1246874,0.09090909090909091,0.0,0.0,0.0,0.0,0.15454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02727272727272727,0.0,0.0,0.04090909090909091,0.4409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.00909090909090909,0.0,0.004545454545454545,0.0,0.0,0.004545454545454545,0.004545454545454545,0.0,0.004545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004545454545454545,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04090909090909091,0.0,0.01818181818181818,0.0,0.0,0.0
SKBTI.1058.1246865,0.1425661914460285,0.0,0.004073319755600814,0.0,0.0,0.24032586558044808,0.016293279022403257,0.016293279022403257,0.008146639511201629,0.0,0.0,0.0,0.010183299389002037,0.008146639511201629,0.008146639511201629,0.0,0.008146639511201629,0.22606924643584522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016293279022403257,0.0,0.0,0.0,0.006109979633401222,0.004073319755600814,0.0,0.0,0.0,0.0,0.0,0.0,0.008146639511201629,0.0,0.002036659877800407,0.0,0.0,0.0,0.0,0.0,0.002036659877800407,0.026476578411405296,0.0,0.002036659877800407,0.012219959266802444,0.0,0.004073319755600814,0.0,0.0,0.026476578411405296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002036659877800407,0.038696537678207736,0.0,0.004073319755600814,0.0,0.0,0.0,0.0,0.04480651731160896,0.004073319755600814,0.0,0.0,0.0,0.0,0.0,0.002036659877800407,0.0,0.0,0.0,0.0,0.0,0.032586558044806514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002036659877800407,0.0,0.0,0.0,0.0,0.0,0.004073319755600814,0.0,0.0,0.0,0.0,0.024439918533604887
SKBTI.1246.1247160,0.011312217194570135,0.0,0.00904977375565611,0.0022624434389140274,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0022624434389140274,0.0,0.0022624434389140274,0.011312217194570135,0.0,0.0,0.0,0.1493212669683258,0.0,0.0,0.0,0.004524886877828055,0.0,0.011312217194570135,0.013574660633484163,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.006787330316742082,0.0,0.0022624434389140274,0.0,0.0022624434389140274,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.006787330316742082,0.0,0.13122171945701358,0.0,0.0022624434389140274,0.0,0.0,0.0,0.0,0.0022624434389140274,0.004524886877828055,0.0,0.0,0.0022624434389140274,0.0,0.004524886877828055,0.0,0.0,0.0022624434389140274,0.0,0.0,0.004524886877828055,0.006787330316742082,0.0,0.0,0.0,0.004524886877828055,0.0,0.0022624434389140274,0.0,0.0,0.0022624434389140274,0.0,0.0,0.0,0.0,0.0,0.0022624434389140274,0.0,0.029411764705882353,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0022624434389140274,0.004524886877828055,0.19909502262443438,0.0,0.03619909502262444,0.0,0.0,0.027149321266968326,0.033936651583710405,0.004524886877828055,0.0,0.0,0.0022624434389140274
SKBTI.1039.1246497,0.07265774378585087,0.0,0.0,0.0019120458891013384,0.0,0.0,0.0019120458891013384,0.028680688336520075,0.0,0.0057361376673040155,0.0019120458891013384,0.0038240917782026767,0.0,0.011472275334608031,0.017208413001912046,0.0,0.0076481835564053535,0.28680688336520077,0.009560229445506692,0.0,0.0019120458891013384,0.0248565965583174,0.011472275334608031,0.0,0.0,0.0038240917782026767,0.0019120458891013384,0.0076481835564053535,0.0019120458891013384,0.0019120458891013384,0.011472275334608031,0.0,0.0019120458891013384,0.0019120458891013384,0.0019120458891013384,0.0,0.0,0.0,0.0019120458891013384,0.0,0.0,0.0,0.0,0.0,0.0019120458891013384,0.0076481835564053535,0.0,0.0,0.0,0.0,0.0,0.0019120458891013384,0.0,0.0076481835564053535,0.0,0.0,0.0,0.0,0.0038240917782026767,0.0,0.0,0.0,0.0019120458891013384,0.0,0.0,0.0,0.0,0.0019120458891013384,0.0019120458891013384,0.0,0.0,0.011472275334608031,0.0057361376673040155,0.0019120458891013384,0.0019120458891013384,0.055449330783938815,0.0,0.0019120458891013384,0.0,0.0,0.0,0.0019120458891013384,0.0,0.0,0.0,0.0,0.0,0.0019120458891013384,0.0019120458891013384,0.0,0.0,0.0,0.0,0.0,0.0019120458891013384,0.0019120458891013384,0.0076481835564053535,0.040152963671128104,0.0057361376673040155,0.0,0.011472275334608031,0.0076481835564053535,0.036328871892925434,0.0,0.0019120458891013384,0.22753346080305928,0.0019120458891013384,0.0019120458891013384
